,Unnamed: 0,category,event_ticker,mutually_exclusive,series_ticker,strike_date,strike_period,sub_title,title,discriminator,volume
1237,113,Financials,EURUSD-23FEB1710,True,EURUSD,2023-02-17T15:00:00Z,,"Feb 17, 2023 at 10am EST","What will the Euro/USD exchange rate be on Feb 17, 2023 at 10am EST?",,592.0
1238,102,Financials,USDJPY-23FEB2810,True,USDJPY,2023-02-28T15:00:00Z,,"Feb 28, 2023 at 10am EST","What will the USD/JPY exchange rate be on Feb 28, 2023 at 10am EST?",,584.0
1239,234,Financials,USDJPY-22NOV1110,True,USDJPY,,,"Nov 11, 2022 at 10am EST","What will the Yen/USD exchange rate be on Nov 11, 2022 at 10am EST?",,573.0
1240,156,Financials,EURUSD-23JAN1618,True,EURUSD,2023-01-16T23:00:00Z,,"Jan 16, 2023 at 6pm EST","What will the Euro/USD exchange rate be on Jan 16, 2023 at 6pm EST?",,560.0
1241,13,Financials,USDJPY-23MAY1018,True,USDJPY,2023-05-10T22:00:00Z,,"May 10, 2023 at 6pm EDT","What will the USD/JPY exchange rate be on May 10, 2023 at 6pm EDT?",,550.0
1242,202,Financials,USDJPY-22DEC1210,True,USDJPY,,,"Dec 12, 2022 at 10am EST","What will the Yen/USD exchange rate be on Dec 12, 2022 at 10am EST?",,549.0
1243,48,Financials,USDJPY-23APR1310,True,USDJPY,2023-04-13T14:00:00Z,,"Apr 13, 2023 at 10am EDT","What will the USD/JPY exchange rate be on Apr 13, 2023 at 10am EDT?",,546.0
1244,266,Financials,USDJPY-22OCT1410,True,USDJPY,,,"Oct 14, 2022 at 10am EDT","What will the Yen/USD exchange rate be on Oct 14, 2022 at 10am EDT?",,542.0
1245,211,Financials,USDJPY-22DEC0510,True,USDJPY,,,"Dec 5, 2022 at 10am EST","What will the Yen/USD exchange rate be on Dec 5, 2022 at 10am EST?",,517.0
1246,33,Financials,EURUSD-23APR2518,True,EURUSD,2023-04-25T22:00:00Z,,"Apr 25, 2023 at 6pm EDT","What will the Euro/USD exchange rate be on Apr 25, 2023 at 6pm EDT?",,509.0
1247,68,Financials,USDJPY-23MAR2910,True,USDJPY,2023-03-29T14:00:00Z,,"Mar 29, 2023 at 10am EDT","What will the USD/JPY exchange rate be on Mar 29, 2023 at 10am EDT?",,499.0
1248,240,Financials,EURUSD-22NOV0410,True,EURUSD,,,"Nov 4, 2022 at 10am EDT","What will the Euro/USD exchange rate be on Nov 4, 2022 at 10am EDT?",,464.0
1249,185,Financials,EURUSD-22DEC2210,True,EURUSD,2022-12-22T15:00:00Z,,"Dec 22, 2022 at 10am EST","What will the Euro/USD exchange rate be on Dec 22, 2022 at 10am EST?",,444.0
1250,0,Economics,GAS-23MAY22,False,GAS,2023-05-22T14:00:00Z,,"On May 22, 2023","What will the **price of gas** be on May 22, 2023?",,418.0
1251,232,Financials,EURUSD-22NOV1110,True,EURUSD,,,"Nov 11, 2022 at 10am EST","What will the Euro/USD exchange rate be on Nov 11, 2022 at 10am EST?",,418.0
1252,92,Financials,USDJPY-23MAR0718,True,USDJPY,2023-03-07T23:00:00Z,,"Mar 7, 2023 at 6pm EST","What will the USD/JPY exchange rate be on Mar 7, 2023 at 6pm EST?",,397.0
1253,160,Financials,EURUSD-23JAN1210,True,EURUSD,2023-01-12T15:00:00Z,,"Jan 12, 2023 at 10am EST","What will the Euro/USD exchange rate be on Jan 12, 2023 at 10am EST?",,388.0
1254,0,Economics,CPI-23NOV,False,CPI,,November 2023,In November 2023,What will CPI inflation be in November?,,382.0
1255,161,Financials,USDJPY-23JAN1210,True,USDJPY,2023-01-12T15:00:00Z,,"Jan 12, 2023 at 10am EST","What will the Yen/USD exchange rate be on Jan 12, 2023 at 10am EST?",,380.0
1256,78,Financials,USDJPY-23MAR2110,True,USDJPY,2023-03-21T14:00:00Z,,"Mar 21, 2023 at 10am EDT","What will the USD/JPY exchange rate be on Mar 21, 2023 at 10am EDT?",,357.0
1257,56,Financials,TNOTED-23FEB14,True,TNOTED,2023-02-14T20:25:00Z,,"On Feb 14, 2023","What will the **ten-year Treasury note** rate be on Feb 14, 2023?",,356.0
1258,22,Financials,USDJPY-23MAY0318,True,USDJPY,2023-05-03T22:00:00Z,,"May 3, 2023 at 6pm EDT","What will the USD/JPY exchange rate be on May 3, 2023 at 6pm EDT?",,354.0
1259,135,Financials,EURUSD-23FEB0110,True,EURUSD,2023-02-01T15:00:00Z,,"Feb 1, 2023 at 10am EST","What will the Euro/USD exchange rate be on Feb 1, 2023 at 10am EST?",,350.0
1260,149,Financials,USDJPY-23JAN2310,True,USDJPY,2023-01-23T15:00:00Z,,"Jan 23, 2023 at 10am EST","What will the Yen/USD exchange rate be on Jan 23, 2023 at 10am EST?",,350.0
1261,79,Financials,WTI-23JAN04,True,WTI,2023-01-04T19:30:00Z,,"On Jan 4, 2023","What will the West Texas Intermediate oil front-month settle price be for Jan 4, 2023?",,345.0
1262,59,Financials,EURUSD-23APR0418,True,EURUSD,2023-04-04T22:00:00Z,,"Apr 4, 2023 at 6pm EDT","What will the Euro/USD exchange rate be on Apr 4, 2023 at 6pm EDT?",,343.0
1263,95,Financials,USDJPY-23MAR0610,True,USDJPY,2023-03-06T15:00:00Z,,"Mar 6, 2023 at 10am EST","What will the USD/JPY exchange rate be on Mar 6, 2023 at 10am EST?",,318.0
1264,251,Financials,EURUSD-22OCT2710,True,EURUSD,,,"Oct 27, 2022 at 10am EDT","What will the Euro/USD exchange rate be on Oct 27, 2022 at 10am EDT?",,317.0
1265,80,Financials,EURUSD-23MAR1618,True,EURUSD,2023-03-16T22:00:00Z,,"Mar 16, 2023 at 6pm EDT","What will the Euro/USD exchange rate be on Mar 16, 2023 at 6pm EDT?",,307.0
1266,64,Financials,USDJPY-23MAR3110,True,USDJPY,2023-03-31T14:00:00Z,,"Mar 31, 2023 at 10am EDT","What will the USD/JPY exchange rate be on Mar 31, 2023 at 10am EDT?",,300.0
1267,24,Financials,USDJPY-23MAY0218,True,USDJPY,2023-05-02T22:00:00Z,,"May 2, 2023 at 6pm EDT","What will the USD/JPY exchange rate be on May 2, 2023 at 6pm EDT?",,298.0
1268,20,Financials,EURUSD-23MAY0418,True,EURUSD,2023-05-04T22:00:00Z,,"May 4, 2023 at 6pm EDT","What will the Euro/USD exchange rate be on May 4, 2023 at 6pm EDT?",,273.0
1269,19,Financials,WTIW-23JAN06,True,WTIW,2023-01-06T19:30:00Z,,"On Jan 6, 2023","What will the West Texas Intermediate oil front-month settle price be for Jan 6, 2023?",,268.0
1270,196,Financials,USDJPY-22DEC1510,True,USDJPY,,,"Dec 15, 2022 at 10am EST","What will the Yen/USD exchange rate be on Dec 15, 2022 at 10am EST?",,252.0
1271,33,Financials,USDJPY-23APR2518,True,USDJPY,2023-04-25T22:00:00Z,,"Apr 25, 2023 at 6pm EDT","What will the USD/JPY exchange rate be on Apr 25, 2023 at 6pm EDT?",,248.0
1272,27,Financials,USDJPY-23MAY0110,True,USDJPY,2023-05-01T14:00:00Z,,"May 1, 2023 at 10am EDT","What will the USD/JPY exchange rate be on May 1, 2023 at 10am EDT?",,245.0
1273,120,Financials,USDJPY-23FEB1410,True,USDJPY,2023-02-14T15:00:00Z,,"Feb 14, 2023 at 10am EST","What will the Yen/USD exchange rate be on Feb 14, 2023 at 10am EST?",,244.0
1274,15,Financials,USDJPY-23MAY0918,True,USDJPY,2023-05-09T22:00:00Z,,"May 9, 2023 at 6pm EDT","What will the USD/JPY exchange rate be on May 9, 2023 at 6pm EDT?",,243.0
1275,198,Financials,USDJPY-22DEC1410,True,USDJPY,,,"Dec 14, 2022 at 10am EST","What will the Yen/USD exchange rate be on Dec 14, 2022 at 10am EST?",,240.0
1276,55,Financials,EURUSD-23APR0618,True,EURUSD,2023-04-06T22:00:00Z,,"Apr 6, 2023 at 6pm EDT","What will the Euro/USD exchange rate be on Apr 6, 2023 at 6pm EDT?",,240.0
1277,205,Financials,EURUSD-22DEC0710,True,EURUSD,,,"Dec 7, 2022 at 10am EST","What will the Euro/USD exchange rate be on Dec 7, 2022 at 10am EST?",,230.0
1278,17,Financials,USDJPY-23MAY0818,True,USDJPY,2023-05-08T22:00:00Z,,"May 8, 2023 at 6pm EDT","What will the USD/JPY exchange rate be on May 8, 2023 at 6pm EDT?",,228.0
1279,134,Financials,USDJPY-23FEB0210,True,USDJPY,2023-02-02T15:00:00Z,,"Feb 2, 2023 at 10am EST","What will the Yen/USD exchange rate be on Feb 2, 2023 at 10am EST?",,226.0
1280,99,Financials,USDJPY-23MAR0118,True,USDJPY,2023-03-01T23:00:00Z,,"Mar 1, 2023 at 6pm EST","What will the USD/JPY exchange rate be on Mar 1, 2023 at 6pm EST?",,222.0
1281,131,Financials,EURUSD-23FEB0310,True,EURUSD,2023-02-03T15:00:00Z,,"Feb 3, 2023 at 10am EST","What will the Euro/USD exchange rate be on Feb 3, 2023 at 10am EST?",,222.0
1282,8,Financials,EURUSD-23MAY1518,True,EURUSD,2023-05-15T22:00:00Z,,"May 15, 2023 at 6pm EDT","What will the Euro/USD exchange rate be on May 15, 2023 at 6pm EDT?",,220.0
1283,192,Financials,EURUSD-22DEC1610,True,EURUSD,,,"Dec 16, 2022 at 10am EST","What will the Euro/USD exchange rate be on Dec 16, 2022 at 10am EST?",,212.0
1284,89,Financials,USDJPY-23MAR0910,True,USDJPY,2023-03-09T15:00:00Z,,"Mar 9, 2023 at 10am EST","What will the USD/JPY exchange rate be on Mar 9, 2023 at 10am EST?",,210.0
1285,130,Financials,EURUSD-23FEB0610,True,EURUSD,2023-02-06T15:00:00Z,,"Feb 6, 2023 at 10am EST","What will the Euro/USD exchange rate be on Feb 6, 2023 at 10am EST?",,208.0
1286,78,Financials,WTI-23JAN05,True,WTI,2023-01-05T19:30:00Z,,"On Jan 5, 2023","What will the West Texas Intermediate oil front-month settle price be for Jan 5, 2023?",,204.0
1287,167,Financials,USDJPY-23JAN0910,True,USDJPY,2023-01-09T15:00:00Z,,"Jan 9, 2023 at 10am EST","What will the Yen/USD exchange rate be on Jan 9, 2023 at 10am EST?",,200.0
1288,173,Financials,USDJPY-23JAN0318,True,USDJPY,2023-01-03T23:00:00Z,,"Jan 3, 2023 at 6pm EST","What will the Yen/USD exchange rate be on Jan 3, 2023 at 6pm EST?",,200.0
1289,17,Financials,GOLD-22SEP1216,True,GOLD,,,"4 PM EDT on September 12, 2022","What will the price of gold be on September 12, 2022 at 4 PM?",,200.0
1290,91,Financials,EURUSD-23MAR0718,True,EURUSD,2023-03-07T23:00:00Z,,"Mar 7, 2023 at 6pm EST","What will the Euro/USD exchange rate be on Mar 7, 2023 at 6pm EST?",,196.0
1291,248,Financials,EURUSD-22OCT2818,True,EURUSD,,,"Oct 28, 2022 at 6pm EDT","What will the Euro/USD exchange rate be on Oct 28, 2022 at 6pm EDT?",,194.0
1292,242,Financials,USDJPY-22NOV0410,True,USDJPY,,,"Nov 4, 2022 at 10am EDT","What will the Yen/USD exchange rate be on Nov 4, 2022 at 10am EDT?",,193.0
1293,142,Financials,EURUSD-23JAN2610,True,EURUSD,2023-01-26T15:00:00Z,,"Jan 26, 2023 at 10am EST","What will the Euro/USD exchange rate be on Jan 26, 2023 at 10am EST?",,186.0
1294,60,Financials,USDJPY-23APR0418,True,USDJPY,2023-04-04T22:00:00Z,,"Apr 4, 2023 at 6pm EDT","What will the USD/JPY exchange rate be on Apr 4, 2023 at 6pm EDT?",,184.0
1295,61,Financials,WTI-23FEB07,True,WTI,2023-02-07T19:30:00Z,,"On Feb 7, 2023","What will the West Texas Intermediate oil front-month settle price be for Feb 7, 2023?",,181.0
1296,47,Financials,EURUSD-23APR1310,True,EURUSD,2023-04-13T14:00:00Z,,"Apr 13, 2023 at 10am EDT","What will the Euro/USD exchange rate be on Apr 13, 2023 at 10am EDT?",,180.0
1297,31,Financials,USDJPY-23APR2618,True,USDJPY,2023-04-26T22:00:00Z,,"Apr 26, 2023 at 6pm EDT","What will the USD/JPY exchange rate be on Apr 26, 2023 at 6pm EDT?",,179.0
1298,191,Financials,EURUSD-22DEC1910,True,EURUSD,,,"Dec 19, 2022 at 10am EST","What will the Euro/USD exchange rate be on Dec 19, 2022 at 10am EST?",,179.0
1299,47,Financials,USDJPY-23APR1318,True,USDJPY,2023-04-13T22:00:00Z,,"Apr 13, 2023 at 6pm EDT","What will the USD/JPY exchange rate be on Apr 13, 2023 at 6pm EDT?",,172.0
1300,170,Financials,USDJPY-23JAN0510,True,USDJPY,2023-01-05T15:00:00Z,,"Jan 5, 2023 at 10am EST","What will the Yen/USD exchange rate be on Jan 5, 2023 at 10am EST?",,156.0
1301,3,Economics,U3-23AUG,False,U3,,August 2023,Aug 2023,What will the unemployment rate be in August?,,155.0
1302,111,Financials,EURUSD-23FEB2018,True,EURUSD,2023-02-20T23:00:00Z,,"Feb 20, 2023 at 6pm EST","What will the Euro/USD exchange rate be on Feb 20, 2023 at 6pm EST?",,150.0
1303,181,Financials,EURUSD-22DEC2710,True,EURUSD,2022-12-27T15:00:00Z,,"Dec 27, 2022 at 10am EST","What will the Euro/USD exchange rate be on Dec 27, 2022 at 10am EST?",,150.0
1304,76,Financials,EURUSD-23MAR2118,True,EURUSD,2023-03-21T22:00:00Z,,"Mar 21, 2023 at 6pm EDT","What will the Euro/USD exchange rate be on Mar 21, 2023 at 6pm EDT?",,150.0
1305,2,Economics,U3-23SEP,False,U3,,September 2023,Sep 2023,What will the unemployment rate be in September?,,147.0
1306,53,Financials,USDJPY-23APR1018,True,USDJPY,2023-04-10T22:00:00Z,,"Apr 10, 2023 at 6pm EDT","What will the USD/JPY exchange rate be on Apr 10, 2023 at 6pm EDT?",,144.0
1307,209,Financials,EURUSD-22DEC0510,True,EURUSD,,,"Dec 5, 2022 at 10am EST","What will the Euro/USD exchange rate be on Dec 5, 2022 at 10am EST?",,134.0
1308,19,Financials,EUROIMF-07JUL22,False,EUROIMF,,,"On July 07, 2022","What will the EUR/USD exchange rate be on July 07, 2022?",,125.0
1309,50,Financials,EURUSD-23APR1118,True,EURUSD,2023-04-11T22:00:00Z,,"Apr 11, 2023 at 6pm EDT","What will the Euro/USD exchange rate be on Apr 11, 2023 at 6pm EDT?",,125.0
1310,20,Financials,USDJPY-23MAY0418,True,USDJPY,2023-05-04T22:00:00Z,,"May 4, 2023 at 6pm EDT","What will the USD/JPY exchange rate be on May 4, 2023 at 6pm EDT?",,120.0
1311,38,Financials,USDJPY-23APR2018,True,USDJPY,2023-04-20T22:00:00Z,,"Apr 20, 2023 at 6pm EDT","What will the USD/JPY exchange rate be on Apr 20, 2023 at 6pm EDT?",,120.0
1312,29,Financials,USDJPY-23APR2718,True,USDJPY,2023-04-27T22:00:00Z,,"Apr 27, 2023 at 6pm EDT","What will the USD/JPY exchange rate be on Apr 27, 2023 at 6pm EDT?",,120.0
1313,101,Financials,USDJPY-23FEB2818,True,USDJPY,2023-02-28T23:00:00Z,,"Feb 28, 2023 at 6pm EST","What will the USD/JPY exchange rate be on Feb 28, 2023 at 6pm EST?",,116.0
1314,179,Financials,EURUSD-22DEC2810,True,EURUSD,2022-12-28T15:00:00Z,,"Dec 28, 2022 at 10am EST","What will the Euro/USD exchange rate be on Dec 28, 2022 at 10am EST?",,115.0
1315,122,Financials,EURUSD-23FEB1010,True,EURUSD,2023-02-10T15:00:00Z,,"Feb 10, 2023 at 10am EST","What will the Euro/USD exchange rate be on Feb 10, 2023 at 10am EST?",,111.0
1316,14,Financials,GOLD-22SEP1516,True,GOLD,,,"4 PM EDT on September 15, 2022","What will the price of gold be on September 15, 2022 at 4 PM?",,110.0
1317,80,Financials,WTI-23JAN03,True,WTI,2023-01-03T19:30:00Z,,"On Jan 3, 2023","What will the West Texas Intermediate oil front-month settle price be for Jan 3, 2023?",,110.0
1318,177,Financials,EURUSD-22DEC2910,True,EURUSD,2022-12-29T15:00:00Z,,"Dec 29, 2022 at 10am EST","What will the Euro/USD exchange rate be on Dec 29, 2022 at 10am EST?",,104.0
1319,0,Financials,10Y3M-23DEC29,False,10Y3M,,"Mar 6 to Dec 29, 2023","By Dec 29, 2023","What will the 10-year-3-month Treasury spread be by December 29, 2023?",,102.0
1320,40,Financials,EURUSDH-23MAR2315,False,EURUSDH,2023-03-23T19:00:00Z,,"Mar 23, 2023 at 3pm EDT","What will the Euro/USD exchange rate be on Mar 23, 2023 at 3pm EDT?",,100.0
1321,175,Financials,USDJPY-23JAN0218,True,USDJPY,2023-01-02T23:00:00Z,,"Jan 2, 2023 at 6pm EST","What will the Yen/USD exchange rate be on Jan 2, 2023 at 6pm EST?",,100.0
1322,42,Financials,USDJPY-23APR1818,True,USDJPY,2023-04-18T22:00:00Z,,"Apr 18, 2023 at 6pm EDT","What will the USD/JPY exchange rate be on Apr 18, 2023 at 6pm EDT?",,95.0
1323,171,Financials,EURUSD-23JAN0410,True,EURUSD,2023-01-04T15:00:00Z,,"Jan 4, 2023 at 10am EST","What will the Euro/USD exchange rate be on Jan 4, 2023 at 10am EST?",,94.0
1324,1,Financials,WTIW-23MAY19,True,WTIW,2023-05-19T18:30:00Z,,"On May 19, 2023","What will the West Texas Intermediate oil front-month settle price be for May 19, 2023?",,90.0
1325,139,Financials,EURUSD-23JAN3010,True,EURUSD,2023-01-30T15:00:00Z,,"Jan 30, 2023 at 10am EST","What will the Euro/USD exchange rate be on Jan 30, 2023 at 10am EST?",,89.0
1326,124,Financials,USDJPY-23FEB0918,True,USDJPY,2023-02-09T23:00:00Z,,"Feb 9, 2023 at 6pm EST","What will the Yen/USD exchange rate be on Feb 9, 2023 at 6pm EST?",,84.0
1327,214,Financials,USDJPY-22DEC0110,True,USDJPY,,,"Dec 1, 2022 at 10am EST","What will the Yen/USD exchange rate be on Dec 1, 2022 at 10am EST?",,76.0
1328,3,Economics,CPI-23AUG,False,CPI,,August 2023,In August 2023,What will CPI inflation be in August?,,75.0
1329,0,Financials,10Y2Y-23DEC29,False,10Y2Y,,"Mar 6 to Dec 29, 2023","By Dec 29, 2023","What will the 10-year-2-year Treasury spread be by December 29, 2023?",,72.0
1330,340,Financials,USDJPY-22AUG12--10,True,USDJPY,,,"10 AM EDT on August 12, 2022","What will the Yen/USD exchange rate be on August 12, 2022 at 10 AM?",,65.0
1331,5,Economics,CPI-23JUN,False,CPI,,June 2023,In June 2023,What will CPI inflation be in June?,,60.0
1332,166,Financials,EURUSD-23JAN0910,True,EURUSD,2023-01-09T15:00:00Z,,"Jan 9, 2023 at 10am EST","What will the Euro/USD exchange rate be on Jan 9, 2023 at 10am EST?",,60.0
1333,4,Economics,CPI-23JUL,False,CPI,,July 2023,In July 2023,What will CPI inflation be in July?,,60.0
1334,2,Economics,CPI-23SEP,False,CPI,,September 2023,In September 2023,What will CPI inflation be in September?,,60.0
1335,148,Financials,USDJPY-23JAN2318,True,USDJPY,2023-01-23T23:00:00Z,,"Jan 23, 2023 at 6pm EST","What will the Yen/USD exchange rate be on Jan 23, 2023 at 6pm EST?",,60.0
1336,9,Financials,WTI-23MAY05,True,WTI,2023-05-05T18:30:00Z,,"On May 5, 2023","What will the West Texas Intermediate oil front-month settle price be for May 5, 2023?",,57.0
1337,250,Financials,USDJPY-22OCT2818,True,USDJPY,,,"Oct 28, 2022 at 6pm EDT","What will the Yen/USD exchange rate be on Oct 28, 2022 at 6pm EDT?",,54.0
1338,49,Financials,USDJPY-23APR1218,True,USDJPY,2023-04-12T22:00:00Z,,"Apr 12, 2023 at 6pm EDT","What will the USD/JPY exchange rate be on Apr 12, 2023 at 6pm EDT?",,52.0
1339,57,Financials,EURUSD-23APR0518,True,EURUSD,2023-04-05T22:00:00Z,,"Apr 5, 2023 at 6pm EDT","What will the Euro/USD exchange rate be on Apr 5, 2023 at 6pm EDT?",,52.0
1340,162,Financials,EURUSD-23JAN1110,True,EURUSD,2023-01-11T15:00:00Z,,"Jan 11, 2023 at 10am EST","What will the Euro/USD exchange rate be on Jan 11, 2023 at 10am EST?",,51.0
1341,244,Financials,USDJPY-22NOV0310,True,USDJPY,,,"Nov 3, 2022 at 10am EDT","What will the Yen/USD exchange rate be on Nov 3, 2022 at 10am EDT?",,51.0
1342,167,Financials,EURUSD-23JAN0610,True,EURUSD,2023-01-06T15:00:00Z,,"Jan 6, 2023 at 10am EST","What will the Euro/USD exchange rate be on Jan 6, 2023 at 10am EST?",,50.0
1343,15,Financials,GOLD-22SEP1416,True,GOLD,,,"4 PM EDT on September 14, 2022","What will the price of gold be on September 14, 2022 at 4 PM?",,50.0
1344,127,Financials,USDJPY-23FEB0810,True,USDJPY,2023-02-08T15:00:00Z,,"Feb 8, 2023 at 10am EST","What will the Yen/USD exchange rate be on Feb 8, 2023 at 10am EST?",,48.0
1345,128,Financials,EURUSD-23FEB0710,True,EURUSD,2023-02-07T15:00:00Z,,"Feb 7, 2023 at 10am EST","What will the Euro/USD exchange rate be on Feb 7, 2023 at 10am EST?",,48.0
1346,242,Financials,EURUSD-22NOV0310,True,EURUSD,,,"Nov 3, 2022 at 10am EDT","What will the Euro/USD exchange rate be on Nov 3, 2022 at 10am EDT?",,47.0
1347,1,Economics,CPI-23OCT,False,CPI,,October 2023,In October 2023,What will CPI inflation be in October?,,42.0
1348,131,Financials,USDJPY-23FEB0610,True,USDJPY,2023-02-06T15:00:00Z,,"Feb 6, 2023 at 10am EST","What will the Yen/USD exchange rate be on Feb 6, 2023 at 10am EST?",,42.0
1349,40,Financials,USDJPY-23APR1918,True,USDJPY,2023-04-19T22:00:00Z,,"Apr 19, 2023 at 6pm EDT","What will the USD/JPY exchange rate be on Apr 19, 2023 at 6pm EDT?",,38.0
1350,0,Economics,GDP-23OCT26,False,GDP,,2023 Q3,In 2023 Q3,US GDP,,32.0
1351,84,Financials,WTI-22DEC26,True,WTI,2022-12-26T19:30:00Z,,"On Dec 26, 2022","What will the West Texas Intermediate oil front-month settle price be for Dec 26, 2022?",,30.0
1352,207,Financials,USDJPY-22DEC0710,True,USDJPY,,,"Dec 7, 2022 at 10am EST","What will the Yen/USD exchange rate be on Dec 7, 2022 at 10am EST?",,30.0
1353,114,Financials,USDJPY-23FEB1710,True,USDJPY,2023-02-17T15:00:00Z,,"Feb 17, 2023 at 10am EST","What will the Yen/USD exchange rate be on Feb 17, 2023 at 10am EST?",,30.0
1354,46,Financials,USDJPY-23APR1410,True,USDJPY,2023-04-14T14:00:00Z,,"Apr 14, 2023 at 10am EDT","What will the USD/JPY exchange rate be on Apr 14, 2023 at 10am EDT?",,28.0
1355,253,Financials,USDJPY-22OCT2710,True,USDJPY,,,"Oct 27, 2022 at 10am EDT","What will the Yen/USD exchange rate be on Oct 27, 2022 at 10am EDT?",,26.0
1356,163,Financials,USDJPY-23JAN1110,True,USDJPY,2023-01-11T15:00:00Z,,"Jan 11, 2023 at 10am EST","What will the Yen/USD exchange rate be on Jan 11, 2023 at 10am EST?",,24.0
1357,134,Financials,EURUSD-23FEB0118,True,EURUSD,2023-02-01T23:00:00Z,,"Feb 1, 2023 at 6pm EST","What will the Euro/USD exchange rate be on Feb 1, 2023 at 6pm EST?",,22.0
1358,187,Financials,USDJPY-22DEC2210,True,USDJPY,,,"Dec 22, 2022 at 10am EST","What will the Yen/USD exchange rate be on Dec 22, 2022 at 10am EST?",,20.0
1359,71,Financials,USDJPY-23MAR2718,True,USDJPY,2023-03-27T22:00:00Z,,"Mar 27, 2023 at 6pm EDT","What will the USD/JPY exchange rate be on Mar 27, 2023 at 6pm EDT?",,20.0
1360,0,Economics,HOMEUS-22NOV,False,HOMEUS,,,In November,How much will single-family home prices rise in the US in November?,,18.0
1361,147,Financials,USDJPY-23JAN2410,True,USDJPY,2023-01-24T15:00:00Z,,"Jan 24, 2023 at 10am EST","What will the Yen/USD exchange rate be on Jan 24, 2023 at 10am EST?",,15.0
1362,119,Financials,EURUSD-23FEB1410,True,EURUSD,2023-02-14T15:00:00Z,,"Feb 14, 2023 at 10am EST","What will the Euro/USD exchange rate be on Feb 14, 2023 at 10am EST?",,14.0
1363,11,Financials,USDJPY-23MAY1118,True,USDJPY,2023-05-11T22:00:00Z,,"May 11, 2023 at 6pm EDT","What will the USD/JPY exchange rate be on May 11, 2023 at 6pm EDT?",,11.0
1364,111,Financials,USDJPY-23FEB2110,True,USDJPY,2023-02-21T15:00:00Z,,"Feb 21, 2023 at 10am EST","What will the Yen/USD exchange rate be on Feb 21, 2023 at 10am EST?",,10.0
1365,159,Financials,USDJPY-23JAN1310,True,USDJPY,2023-01-13T15:00:00Z,,"Jan 13, 2023 at 10am EST","What will the Yen/USD exchange rate be on Jan 13, 2023 at 10am EST?",,9.0
